,0,1,2
1808,0.10388046885341622,4.271382442812225e-24,0.8961195311465838
1809,2.732688550323514e-11,9.315538043505318e-07,0.9999990684188688
1810,2.0629900527951388e-26,0.5679839821923722,0.4320160178076277
1811,2.688478885452302e-09,0.00014973376866238533,0.9998502635428588
1812,1.327859070179445e-05,0.01993309791640641,0.9800536234928918
1813,0.00017104307813185562,0.8788975001820258,0.12093145673984229
1814,0.10777385173686962,4.5842381471352824e-15,0.8922261482631257
1815,6.169472562983563e-19,0.005423540863940531,0.9945764591360595
1816,5.149252150607257e-06,6.811507547952762e-31,0.9999948507478494
1817,0.0006041165213411203,8.019176258056444e-22,0.9993958834786589
1818,0.0006874183592984995,6.672575321849501e-44,0.9993125816407016
1819,3.7077969917120967e-07,0.002844480250326893,0.9971551489699739
1820,0.0027676517876683592,4.63098255979248e-06,0.9972277172297719
1821,0.0015963764756181929,6.620686087849298e-09,0.9984036169036957
1822,9.471837463804026e-05,1.5881383150571536e-25,0.999905281625362
1823,5.631192085778994e-05,6.472905825328878e-44,0.9999436880791422
1824,0.00961481381923509,1.7207553287417758e-17,0.9903851861807649
1825,3.5019127213247106e-14,0.0017713101111111254,0.9982286898888539
1826,1.3804175873744058e-10,0.00660495340781112,0.9933950464541472
1827,1.7380271857941763e-13,0.3576875451463885,0.6423124548534377
1828,2.628308838835591e-09,0.04402847395556953,0.9559715234161216
1829,1.8482179978731602e-15,0.6022154425989807,0.39778455740101737
1830,1.7806662460025515e-07,1.5523537023702197e-30,0.9999998219333754
1831,6.757116973757748e-09,0.00012707483583441134,0.9998729184070486
1832,1.0048316170414883e-07,4.798068870638231e-49,0.9999998995168383
1833,1.0238727453389335e-12,0.024364108448812677,0.9756358915501635
1834,0.09227400563301683,0.0017790015771198212,0.9059469927898633
1835,0.1776974193089234,2.9959929186518163e-05,0.8222726207618901
1836,1.0573449675864291e-27,4.4932263733768385e-06,0.9999955067736267
1837,1.3159120975639984e-14,0.09484047376673249,0.9051595262332544
1838,0.2973668966726783,2.849494100934568e-20,0.7026331033273218
1839,0.0002592099649274284,7.85758345364887e-05,0.9996622142005361
1840,0.07879613119760531,1.238478467152386e-34,0.9212038688023948
1841,6.432909686621498e-12,0.001514324808370044,0.9984856751851972
1842,1.3825359338228744e-26,0.20178195576665625,0.7982180442333437
1843,4.554875003726958e-06,2.820142285196039e-05,0.9999672437021444
1844,4.505357454866836e-09,0.0924059256597273,0.9075940698349152
1845,7.15693178364265e-29,0.6002845130840763,0.39971548691592373
1846,3.387601601140896e-22,8.459174392445401e-05,0.9999154082560755
1847,0.06892422995760224,2.4942981072207684e-10,0.931075769792968
1848,1.5998103420772683e-05,6.499572800615413e-37,0.9999840018965792
1849,2.155842965982746e-09,0.009680445811736152,0.9903195520324208
1850,0.0001503328768299247,4.963837556759588e-29,0.9998496671231701
1851,1.7032633240015124e-05,4.701880905325737e-09,0.9999829626648791
1852,4.757007723247019e-25,0.34923844942406174,0.6507615505759382
1853,2.7971543749490564e-19,0.3794589490814302,0.6205410509185698
1854,0.1454202246787572,2.327706962729397e-22,0.8545797753212429
1855,0.7077367871272054,3.360855222064411e-17,0.2922632128727945
1856,2.0706358105691712e-06,0.0003522098246435506,0.999645719539546
1857,1.3036653177676867e-06,0.0962056736455043,0.9037930226891779
1858,5.0377894051589754e-23,0.00012365731625960992,0.9998763426837404
1859,0.5037213080484274,1.301188313455892e-27,0.4962786919515726
1860,9.492086097362087e-06,0.00010435715142163302,0.999886150762481
1861,1.6346033364601782e-08,0.8845894650119783,0.1154105186419883
1862,0.004659919629297911,1.5937311373321552e-28,0.9953400803707021
1863,0.0003616908905607213,8.337068778110538e-21,0.9996383091094393
1864,0.0004108328193066909,0.0003919418265586436,0.9991972253541347
1865,0.005197045105255385,0.7260034449461076,0.26879950994863705
1866,0.39686184933438085,3.826649433983179e-16,0.6031381506656187
1867,0.003464412929074174,1.831000311595758e-50,0.9965355870709258
1868,1.6527553636287273e-19,2.2020737674089618e-05,0.9999779792623259
1869,0.08388662370246242,5.642268030685932e-14,0.9161133762974811
1870,0.00039553322689333035,0.03212028736517787,0.9674841794079289
1871,1.4770337761570033e-39,0.48241081749581377,0.5175891825041862
1872,0.053222836235067454,1.7369579540961305e-27,0.9467771637649326
1873,8.069983356917525e-28,0.0041162928818435675,0.9958837071181564
1874,6.361411065079181e-05,0.647128882082198,0.3528075038071512
1875,4.4821030512583986e-11,0.8801389313122286,0.11986106864295026
1876,9.975374945352761e-11,0.029880813630276084,0.9701191862699701
1877,1.3870887294524478e-19,0.5037594972135716,0.4962405027864284
1878,8.627505855802254e-06,0.2532908511805756,0.7467005213135687
1879,1.8915553384045322e-28,0.39728097637342313,0.6027190236265768
1880,2.3753129059955407e-20,0.3509861980701237,0.6490138019298763
1881,6.152028645116267e-06,0.762409110820464,0.2375847371508909
1882,4.315953883160764e-06,0.28469115800432326,0.7153045260417936
1883,0.009908830111239594,3.32643710876949e-37,0.9900911698887604
1884,3.3505641150695203e-06,9.905261060662771e-33,0.999996649435885
1885,2.845562911706909e-05,1.6849887201316064e-36,0.999971544370883
1886,0.0003329438090959157,0.12981205189865652,0.8698550042922476
1887,0.0019930974804365014,0.008154328915471732,0.9898525736040918
1888,1.1492837025239536e-05,0.867081476931425,0.1329070302315497
1889,3.685037639315257e-16,0.005927411375979524,0.9940725886240201
1890,7.766722709808655e-06,0.5271077032361041,0.472884530041186
1891,0.17213315330223863,1.084226334672376e-30,0.8278668466977613
1892,1.8713275233458518e-08,0.11592519827513256,0.8840747830115923
1893,4.599908353854119e-10,0.527323133263979,0.47267686627603017
1894,1.8736163844665955e-07,0.1298993411542204,0.8701004714841413
1895,0.001978483334598144,1.6835348584855034e-19,0.9980215166654018
1896,0.004537225421350582,0.0002472805998291946,0.9952154939788203
1897,0.021871602238693583,0.006613470935812501,0.971514926825494
1898,7.958235802266711e-35,0.011171931635151428,0.9888280683648486
1899,0.00032395919479830153,1.8181287672366282e-29,0.9996760408052017
1900,1.0725530336348236e-33,0.6431141947336657,0.35688580526633423
1901,0.002205751979453294,0.07626749313402022,0.9215267548865266
1902,1.5526490440214043e-29,0.0038024788757968432,0.9961975211242032
1903,6.843790133569992e-11,0.1092887024661139,0.8907112974654482
1904,3.844851341691132e-16,0.71545174918115,0.28454825081884977
1905,1.2627298822263672e-23,3.4698447586454e-11,0.9999999999653016
1906,4.315243748687642e-07,0.37498251808649186,0.6250170503891334
1907,4.730618378794128e-12,0.014388750022276056,0.9856112499729933
1908,0.04389690452046392,1.1937505736920324e-09,0.9561030942857855
1909,1.216306306135582e-16,0.02371540836293023,0.9762845916370697
1910,1.3632334368193417e-05,0.029224450563968458,0.9707619171016634
1911,8.243675619999121e-09,0.2248358695909509,0.7751641221653734
1912,0.02971441247578604,0.20057933831929142,0.7697062492049226
1913,1.2039572342527755e-18,0.3073018349407141,0.6926981650592859
1914,0.30473621939580375,8.243788117848442e-13,0.6952637806033719
1915,7.3182991098248005e-09,0.8596710474705657,0.14032894521113534
1916,5.610726955205596e-14,0.7961376613299056,0.2038623386700384
1917,0.23943292663319687,0.020183409393983234,0.7403836639728198
1918,0.23252742731548598,0.0021394865802534238,0.7653330861042607
1919,5.32904218446418e-12,0.10100501093036296,0.898994989064308
1920,1.731083893596394e-06,5.181316446552979e-26,0.9999982689161064
1921,4.756991399094555e-11,2.007662529422667e-05,0.9999799233271358
1922,1.063170730599059e-09,2.270177522188551e-52,0.9999999989368293
1923,0.16299754449528736,0.22658424168975538,0.6104182138149573
1924,1.7865349902838626e-22,0.8977705763955443,0.10222942360445583
1925,2.1102118004288817e-19,0.15088538846344307,0.849114611536557
1926,7.48035370009027e-16,4.6095323188847114e-09,0.9999999953904669
1927,0.5432227365050215,1.9772667871881803e-47,0.45677726349497844
1928,4.7683642769401364e-15,0.9238043013554875,0.07619569864450772
1929,0.04490454250062706,8.706654905836149e-20,0.955095457499373
1930,0.0009207564383366115,9.50775079686248e-28,0.9990792435616634
1931,1.892917107513987e-08,1.5393805012745932e-50,0.9999999810708289
1932,3.469612365163389e-24,0.8368793900032873,0.1631206099967128
1933,0.6959987611429752,1.9939336316192892e-36,0.3040012388570248
1934,4.169337986663473e-05,4.99184599377146e-25,0.9999583066201334
1935,0.412562211296006,6.5252984930596906e-40,0.587437788703994
1936,0.06419004621918921,1.8568565773021304e-18,0.9358099537808108
1937,4.216132827108151e-07,0.5053325831916701,0.4946669951950472
1938,0.42089803807589854,1.4413176601004688e-20,0.5791019619241016
1939,3.3538761536684576e-12,0.533885954618465,0.4661140453781812
1940,8.496254834649223e-08,0.8936554587008674,0.10634445633658425
1941,0.31901528107523647,3.686398338912426e-18,0.6809847189247636
1942,0.005791250631567249,0.024579637398002847,0.9696291119704299
1943,0.15974808925101103,2.0279994880871796e-09,0.8402519087209894
1944,0.0019019996222268945,0.7129046916863735,0.28519330869139964
1945,0.025182914023817594,0.011795681832989478,0.9630214041431929
1946,0.5730297365690077,1.6026925607481187e-11,0.4269702634149653
1947,1.702941728757358e-05,0.7425330296637894,0.2574499409189231
1948,4.5890385288598226e-20,0.05202771615780222,0.9479722838421978
1949,1.9619888157354415e-26,2.039035897305478e-08,0.999999979609641
1950,2.355398660575548e-14,6.078233005091257e-55,0.9999999999999765
1951,2.0352819463326978e-08,0.7406085056359797,0.25939147401120094
1952,3.222299093001925e-10,0.9285398492206169,0.07146015045715316
1953,0.0010164817103816323,0.0077095602766281066,0.9912739580129902
1954,1.0163522622843355e-11,1.2512471806459874e-15,0.9999999999898352
1955,1.7119165325422902e-10,0.0006720015421439525,0.9993279982866644
1956,0.18656743539235487,2.0508479186388832e-12,0.8134325646055942
1957,7.879817847829108e-27,0.055756140927140554,0.9442438590728595
1958,0.6337303886540433,2.531366262086953e-18,0.36626961134595665
1959,2.7600324908699258e-34,0.03757819507254561,0.9624218049274544
1960,7.175989470998164e-19,0.9436948410947735,0.056305158905226416
1961,4.849724919995581e-08,0.9722247974999099,0.027775154002840963
1962,0.03583925755913425,0.0003920872668785024,0.9637686551739872
1963,3.259782589560484e-09,0.0824706111656295,0.917529385574588
1964,0.3438081515647001,5.975788538177302e-30,0.6561918484352999
1965,5.781244035305868e-22,0.4316400217171487,0.5683599782828513
1966,4.635249464698188e-19,0.8927394216485349,0.10726057835146506
1967,0.037395242995624606,3.0129152327358185e-27,0.9626047570043754
1968,0.8998194076680819,1.3703962815247608e-19,0.10018059233191814
1969,1.8128340373945076e-29,0.013534729166770638,0.9864652708332293
1970,3.538505520755194e-05,4.0519491818821253e-23,0.9999646149447925
1971,2.1024528384759124e-10,0.000324312458063314,0.9996756873316913
1972,1.486260579879135e-23,0.8296776605419601,0.17032233945803993
1973,9.405667971714747e-13,0.9575086614770068,0.04249133852205264
1974,2.059090942818672e-12,0.9310182398762636,0.06898176012167734
1975,0.5900858581011831,6.776330231614188e-22,0.409914141898817
1976,1.947546574362412e-10,0.6923969290160346,0.30760307078921084
1977,4.961368162103057e-06,0.0009020842828869248,0.999092954348951
1978,0.012320552512034181,0.8784732586061846,0.10920618888178102
1979,0.008957549368584823,0.8733561697376597,0.11768628089375542
1980,1.8240914431283686e-08,0.014198100187745418,0.9858018815713402
1981,3.8491999522866946e-27,0.17624965213946522,0.8237503478605348
1982,0.07537047814705759,1.0801809188873838e-38,0.9246295218529424
1983,7.155892741168416e-06,0.7983536751711596,0.20163916893609926
1984,1.6466751347113866e-06,7.944869360291563e-34,0.9999983533248653
1985,0.014581488774982384,2.6432494757220538e-24,0.9854185112250177
1986,6.228685308957508e-10,9.92402599023701e-07,0.9999990069745325
1987,8.809540006853217e-26,9.28010987915541e-45,1.0
1988,2.558116568160657e-14,0.00011783668544417747,0.9998821633145303
1989,0.5100679715622163,0.04553810368821177,0.44439392474957196
1990,0.8705256887870979,1.8742880409296974e-21,0.12947431121290215
1991,0.691883506896863,9.64812171628022e-19,0.308116493103137
1992,0.6753599398756531,2.57709487018438e-24,0.3246400601243468
1993,0.942452001935554,1.1605865955395912e-28,0.05754799806444598
1994,0.4929104479086763,6.813029957949457e-21,0.5070895520913238
1995,0.023079748229596717,2.6981085987565927e-25,0.9769202517704033
1996,0.9429257066552655,2.126248541576463e-13,0.05707429334452189
1997,6.290983210794981e-37,0.8141749752407214,0.1858250247592787
1998,3.584943241565592e-05,0.7438335226966284,0.2561306278709559
1999,0.41039076106102035,0.026486811112128993,0.5631224278268506
2000,0.9098657765255448,3.626650460117279e-30,0.09013422347445522
2001,1.7552775077323124e-96,3.3877992829025546e-38,1.0
2002,1.0804662207141039e-40,2.315252891560096e-25,1.0
2003,2.8564017695025414e-27,2.0596152846576413e-32,1.0
2004,9.919453744412877e-71,3.517518289576315e-24,1.0
2005,3.5699491848826443e-12,5.4883280585574936e-30,0.9999999999964301
2006,1.1998886977427316e-13,0.019439768082510862,0.9805602319173692
2007,3.514707916724557e-09,1.4782357067677976e-11,0.9999999964705097
2008,1.2928456160895267e-06,0.028137682821264703,0.9718610243331192
2009,1.3772805267660308e-21,9.295777211000528e-08,0.9999999070422279
2010,7.925292753887948e-18,5.3361278671047856e-15,0.9999999999999947
2011,5.768860722634408e-10,3.245874438501991e-20,0.9999999994231139
2012,2.7544903783682167e-08,5.736712378692289e-17,0.9999999724550962
2013,1.3942936409968908e-05,3.3687609089107304e-25,0.99998605706359
2014,2.3841439085660805e-08,0.17057345540250177,0.8294265207560592
2015,9.794030024449166e-15,3.5263701473292197e-07,0.9999996473629754
2016,3.1277894237265567e-06,8.146028228521299e-30,0.9999968722105763
2017,3.33399250005826e-05,4.297763986948659e-22,0.9999666600749995
2018,4.894938617072934e-06,0.21049720914911837,0.7894978959122645
2019,4.441101057565751e-34,3.789675395703729e-05,0.999962103246043
2020,5.585220412555716e-07,0.00014915133360871664,0.99985029014435
2021,3.5882393744723975e-10,0.015613282488401886,0.9843867171527741
2022,9.948929713446563e-22,4.871495801532233e-05,0.9999512850419847
2023,2.0041569517450164e-11,7.539988820325585e-40,0.9999999999799585
2024,9.96291451787259e-12,5.214038490740653e-42,0.9999999999900371
2025,0.00013769863221619344,0.6746626595960565,0.3251996417717273
2026,8.487071516107206e-09,0.8904495154117509,0.10955047610117767
2027,2.382720014357636e-11,2.4075556816161432e-05,0.9999759244193567
2028,0.47128009283469335,1.840880970153843e-25,0.5287199071653067
2029,0.052485010096285784,1.018847627392216e-26,0.9475149899037142
2030,2.5472170743182555e-06,0.015579425899018931,0.9844180268839068
2031,3.27214168420944e-12,0.7306606532485128,0.2693393467482151
2032,0.6270047929415701,0.04471050126870799,0.32828470578972196
2033,3.591746987826517e-09,4.13547105681635e-10,0.9999999959947059
2034,1.5877744767092504e-09,0.03652029315706066,0.9634797052551649
2035,0.0012490347366170427,7.115113395647147e-35,0.9987509652633829
2036,7.966575299304643e-06,0.9777738668480304,0.022218166576670334
2037,0.9052170559053475,8.538414567246623e-24,0.09478294409465249
2038,3.796798690068306e-08,6.393314273493548e-29,0.999999962032013
2039,5.7856117877888246e-08,2.3071752434347593e-06,0.9999976349686387
2040,0.8287599376849637,4.15288761237438e-17,0.1712400623150363
2041,2.6985171478274e-08,1.649657254388532e-41,0.9999999730148286
2042,3.154093175063617e-10,0.48480240708243183,0.5151975926021588
2043,5.480071919127572e-16,0.9728999276940516,0.02710007230594776
2044,0.0003089518418602563,1.645761095679498e-06,0.9996894023970441
2045,6.102928034951358e-11,0.9374388113451507,0.06256118859381997
2046,0.008189389139253015,1.8895246038827962e-17,0.991810610860747
2047,2.154709827380943e-12,0.04476524005889858,0.9552347599389467
2048,3.64141586926278e-05,1.1453327239887385e-30,0.9999635858413074
2049,3.3519512146507585e-10,0.08176840551734202,0.9182315941474629
2050,4.96412624708066e-13,0.8842698213853716,0.115730178614132
2051,3.2480799289507463e-12,0.08108271659049492,0.9189172834062571
2052,0.09281247103199144,2.640186306226977e-06,0.9071848887817023
2053,0.6671560546061276,0.00023889366848788286,0.33260505172538457
2054,0.0018950459875539626,0.0015621294945293962,0.9965428245179166
2055,0.007880045311391803,0.6874650298828291,0.30465492480577916
2056,0.21730015450149848,3.34855176767773e-19,0.7826998454985016
2057,1.3119308993371983e-23,0.07067229478087145,0.9293277052191286
2058,1.989241755637355e-10,9.684888114994637e-14,0.999999999800979
2059,3.7660215881149817e-29,3.1169141403733896e-11,0.9999999999688308
2060,0.020892688676660606,0.7820158846733002,0.1970914266500392
2061,0.009369350208366562,2.978080955285664e-07,0.9906303519835379
2062,2.5592205082189356e-13,0.6935856517379649,0.3064143482617792
2063,1.1427494386994475e-05,5.161072338189713e-22,0.999988572505613
2064,6.839443420064786e-06,6.599103855199386e-32,0.9999931605565799
2065,0.013221800270773187,0.9099652175890699,0.07681298214015682
2066,3.137363743945969e-08,0.9535695458870445,0.046430422739318064
2067,0.9765878426477805,5.629271782948781e-10,0.02341215678929237
2068,7.830778440371738e-23,0.03349661152058558,0.9665033884794145
2069,4.213337977799032e-06,0.19861166716122877,0.8013841195007935
2070,6.16811511856599e-05,0.7945233055385451,0.20541501331026923
2071,0.6062932778130362,2.1734541011789004e-10,0.3937067219696185
2072,5.141433260626752e-05,0.3829215056811049,0.6170270799862889
2073,1.1937087957039212e-19,0.9229220339113899,0.07707796608861002
2074,0.0001510504218342106,0.0750555079368494,0.9247934416413164
2075,7.368807699165656e-38,0.16572580131784198,0.834274198682158
2076,0.5852758949000956,1.3149424505835561e-17,0.41472410509990437
2077,1.5717872302504841e-06,0.002245836722582573,0.9977525914901871
2078,8.8079523097304445e-16,0.5183717780901133,0.48162822190988586
2079,3.508003583162073e-23,0.8811790451611672,0.1188209548388328
2080,1.817200164256564e-25,0.004634158983665531,0.9953658410163345
2081,2.5043138037751116e-08,2.452214542212865e-05,0.9999754528114398
2082,1.398063882288215e-08,0.9475671464615825,0.052432839557778665
2083,0.9404508456009195,5.498486717025307e-20,0.05954915439908048
2084,1.0648730688023163e-07,1.268294522706185e-09,0.9999998922443986
2085,5.693576495747153e-15,0.04975943465501854,0.9502405653449758
2086,0.000230234003226009,1.3730235640029807e-27,0.999769765996774
2087,2.7309083692258165e-12,7.517349077618163e-24,0.9999999999972691
2088,0.0866513389051557,0.0019850609955683112,0.9113636000992761
2089,4.2088809795173717e-16,0.7133386030930096,0.28666139690698994
2090,8.785849950873232e-09,0.9574959631905108,0.042504028023639236
2091,5.992108411307989e-22,0.9666244618280793,0.03337553817192077
2092,0.002547052061800834,1.0746700013316495e-07,0.9974528404711991
2093,0.3872759536630002,0.014607147148197951,0.5981168991888018
2094,0.9923720673431224,2.340412982902556e-12,0.00762793265453712
2095,1.5627585911904575e-16,0.9310750715268047,0.06892492847319526
2096,5.680102158633019e-17,0.9341433539435727,0.06585664605642708
2097,1.9325212690754345e-09,0.0012283663104973154,0.9987716317569815
2098,2.2276948189618332e-08,3.8259993807823605e-06,0.9999961517236711
2099,8.032480859188672e-20,5.646780278463024e-07,0.9999994353219722
2100,0.0005202886987416185,3.3493966783274856e-19,0.9994797113012583
2101,1.6302920741479863e-10,0.8444636624877426,0.1555363373492282
2102,6.186597312101252e-06,0.0005724153390412883,0.9994213980636466
2103,3.4724612694101428e-09,7.6250233311622575e-06,0.9999923715042076
2104,2.631347452448088e-05,0.8781710947633337,0.12180259176214175
2105,0.0009170316746385205,0.9669872317773875,0.032095736547973874
2106,3.2596666763498637e-19,0.10685026125275254,0.8931497387472475
2107,7.898645374221689e-08,0.03256956615797311,0.9674303548555732
2108,0.21277212955422548,1.7078905800891225e-34,0.7872278704457746
2109,9.614543139536596e-11,0.5893482457283143,0.41065175417554034
2110,0.5726282647688211,4.693251772581182e-28,0.42737173523117894
2111,1.9588678050359014e-16,0.04442883440740275,0.955571165592597
2112,4.325444890392595e-05,0.32925153226152704,0.670705213289569
2113,2.774161181805233e-06,1.505127613866551e-18,0.9999972258388182
2114,1.0831682601650205e-07,0.8797045380116465,0.12029535367152738
2115,0.008574843300803466,0.9179150972284296,0.07351005947076683
2116,0.024407643710067782,4.955002634103325e-33,0.9755923562899322
2117,8.750855172930297e-05,0.0026857837545432883,0.9972267076937275
2118,3.421487966743359e-17,0.29877119448641576,0.7012288055135842
2119,6.240158220001531e-06,0.7666382833245976,0.2333554765171824
2120,4.924079434419034e-08,1.7199977613733166e-18,0.9999999507592056
2121,0.00018780399061593447,0.9438650224480924,0.05594717356129161
2122,7.701064152586941e-05,0.5416126380580147,0.45831035130045944
2123,0.8062973629089614,0.024738704553579644,0.16896393253745898
2124,0.00028975504029103575,3.7889030556782766e-34,0.999710244959709
2125,2.3280330132246016e-06,0.06370603097477942,0.9362916409922074
2126,0.00043124649317226164,0.005267354617568439,0.9943013988892593
2127,4.938682887128943e-09,0.5670284223670787,0.4329715726942383
2128,1.45442295089015e-06,0.036670459574646354,0.9633280860024028
2129,0.7999464716949608,2.1584744190398888e-27,0.20005352830503925
2130,2.0813958620768478e-28,0.364557024589197,0.6354429754108031
2131,5.264177374343707e-08,0.8587662054451853,0.14123374191304097
2132,0.18135864854592892,0.46094322907323115,0.35769812238084
2133,0.8192877410233064,9.807182675066852e-06,0.18070245179401848
2134,1.623396414031449e-06,2.6372868701915382e-27,0.9999983766035859
2135,0.3936887336581849,1.728942090753173e-25,0.6063112663418151
2136,3.309358870832261e-07,4.510291608540651e-31,0.999999669064113
2137,0.0006723906027638364,1.2323343414999535e-18,0.9993276093972362
2138,2.588476977467868e-07,6.900103940248897e-19,0.9999997411523023
2139,0.7464465646924867,3.1344882989251665e-22,0.25355343530751323
2140,0.0939322623699627,0.8749669718930364,0.031100765737000897
2141,0.03621405862832158,5.769993787232457e-41,0.9637859413716785
2142,9.208198444010413e-05,0.017647013467993362,0.9822609045475665
2143,0.9321242943869698,1.992496974060597e-30,0.06787570561303025
2144,4.088737106543611e-06,0.8678579851990558,0.13213792606383767
2145,0.7150676152102494,6.008341797413401e-07,0.2849317839555709
2146,0.04136506678084495,0.9090104693857423,0.049624463833412756
2147,0.01167910499593915,0.7919586673208097,0.19636222768325123
2148,0.652727004394903,0.00013724806038560632,0.34713574754471127
2149,0.965322409312926,1.9994058179953287e-19,0.03467759068707404
2150,4.174987176520489e-26,0.0048507117321816146,0.9951492882678185
2151,0.9782721508724853,1.0989603133059545e-13,0.021727849127404775
2152,0.29310506281422094,3.7498824511949214e-21,0.7068949371857791
2153,0.02834383323403321,0.831377512638263,0.14027865412770382
2154,0.00025622357379856707,0.6793665886762863,0.320377187749915
2155,0.13351397698501977,0.4636300045635964,0.4028560184513839
2156,8.267307531411884e-08,0.9850444796922401,0.014955437634684685
2157,0.9162620182559876,5.1772132518755815e-21,0.08373798174401242
2158,0.9873292323598437,3.7028742205166907e-35,0.012670767640156289
2159,0.03458511293846683,0.7357471306688408,0.2296677563926925
2160,0.16041127998716942,0.0013269801571201567,0.8382617398557105
2161,2.657863502247901e-13,5.731010756099182e-47,0.9999999999997342
2162,0.48242298080286594,1.3605055227593667e-07,0.5175768831465819
2163,0.02620628653965441,0.85489044437196,0.11890326908838553
2164,2.3510410255585503e-13,0.9478972849040292,0.05210271509573562
2165,8.828608529371252e-05,6.109352284005218e-12,0.9999117139085969
2166,0.7630949978519165,6.663918715017379e-27,0.2369050021480836
2167,0.9577472086204621,1.4088396111336816e-09,0.042252789970698285
2168,7.004277606714848e-12,0.22321398409693502,0.7767860158960607
2169,3.4947745164884245e-06,0.9534462502131398,0.046550255012343764
2170,2.936643003870636e-20,0.9921950486115886,0.007804951388411381
2171,1.555700696494253e-05,0.9965187477326892,0.0034656952603458135
2172,0.1327617093733451,4.510703539234091e-25,0.8672382906266549
2173,0.9820193352163149,2.2357462611961766e-15,0.017980664783682897
2174,0.04247262147364138,0.9266721478493212,0.03085523067703745
2175,2.855901054324378e-07,0.9907485140083367,0.009251200401557752
2176,0.0009330622363293548,0.9750842891948794,0.02398264856879121
2177,0.9544004759864905,1.2373546764329655e-17,0.045599524013509495
2178,0.015140571227797576,0.9727819477793247,0.012077480992877731
2179,0.9481918054011711,3.4239452275916913e-15,0.05180819459882543
2180,0.19769369971518172,0.5460297921951398,0.2562765080896785
2181,4.0294923778467015e-05,0.9855401557398922,0.014419549336329406
2182,0.0659245348169597,2.236605792359987e-15,0.9340754651830381
2183,0.787417580909844,0.0006346394629697698,0.2119477796271861
2184,0.9337463448152172,5.135661110792072e-13,0.06625365518426928
2185,0.007127114476887753,3.882778556346491e-15,0.9928728855231083
2186,0.06355893730920122,0.24881934824557517,0.6876217144452237
2187,5.135567884240202e-06,0.8677492703841688,0.13224559404794678
2188,4.417758731500929e-23,7.665776643980735e-45,1.0
2189,0.0013862599783394972,0.9324815160758307,0.06613222394582977
2190,0.8887855868151537,5.582513289105226e-13,0.11121441318428811
2191,0.9879872089876548,1.2039864607355118e-19,0.01201279101234517
2192,3.272537351499062e-05,0.7103080550707546,0.28965921955573054
2193,5.172026421716037e-11,0.7473702669323885,0.2526297330158912
2194,0.01961692324748872,0.01701534159012798,0.9633677351623833
2195,0.010265643713111743,0.7389445696566906,0.2507897866301975
2196,0.015963095129080535,5.357304248223112e-14,0.9840369048708659
2197,0.9123832613344891,3.688926602997625e-22,0.08761673866551094
2198,0.0001494404492537447,0.9496732713762089,0.05017728817453733
2199,1.4727576184466455e-07,0.9527513356730024,0.0472485170512358
2200,2.26561386270174e-08,0.14348698771406418,0.8565129896297973
2201,3.0484664292281484e-07,0.9558338319183355,0.044165863235021585
2202,4.453067775431596e-15,0.9731117591403733,0.02688824085962228
2203,1.1747085609625975e-12,0.9653049499437374,0.034695050055087925
2204,8.380614169447534e-19,0.7270563484442204,0.2729436515557796
2205,8.435717267141186e-05,0.9603266951495114,0.039588947677817156
2206,0.000551874136732263,0.9873421527993783,0.012105973063889422
2207,1.7156103707240688e-05,0.879293749437493,0.12068909445879972
2208,0.5969532192187963,3.644168344705212e-14,0.40304678078116724
2209,0.7346569542016238,0.011038904933170718,0.25430414086520553
2210,0.707880546227612,6.105786646974028e-16,0.2921194537723874
2211,0.0002207405687493839,0.8814803862096715,0.11829887322157912
2212,2.8696516414610303e-09,0.384416068482847,0.6155839286475014
2213,1.2347112320195948e-10,0.9528866086608521,0.04711339121567679
2214,1.3386506757846885e-13,0.9969051161071313,0.0030948838927348093
2215,0.0015611535831649209,0.5341764988238218,0.4642623475930134
2216,0.00022155670034686585,0.5250538113447957,0.4747246319548575
2217,0.002712580527676301,0.9736373807628991,0.023650038709424632
2218,0.271359492888129,2.937395724156669e-17,0.728640507111871
2219,0.9781848288106622,2.9931411829594252e-15,0.021815171189334768
2220,0.9879434759007013,1.0660200303777982e-12,0.012056524098232596
2221,0.2015234633120618,6.311620279711955e-19,0.7984765366879383
2222,0.9170997586139038,2.8677646269611443e-15,0.08290024138609325
2223,0.02136713896493988,3.609087796393218e-42,0.9786328610350601
2224,0.4240175504479488,2.012589255610689e-30,0.5759824495520512
2225,0.9067216099517056,3.6013105694173787e-38,0.09327839004829439
2226,0.9346877352686163,1.2130455419114209e-30,0.06531226473138374
2227,0.996647345178197,9.540478083929243e-22,0.0033526548218030675
2228,0.9746733945942859,9.377954958618811e-33,0.025326605405714037
2229,0.9330003952102308,3.296711075201747e-15,0.06699960478976584
2230,0.9959657877205577,1.0328273829525777e-09,0.004034211246614913
2231,1.750601650598143e-24,0.9889544921057551,0.011045507894244851
2232,0.7749143187191078,6.337820239083483e-21,0.22508568128089218
2233,0.9973277635864043,1.5596673041978123e-34,0.002672236413595672
2234,0.9543200894194102,7.058719640600583e-16,0.04567991058058913
2235,0.891450185730258,8.352898457293802e-38,0.108549814269742
2236,0.0011865629858355347,0.4147052905202276,0.5841081464939369
2237,0.0003657223604602676,0.801872096451327,0.19776218118821282
2238,0.8952065604762761,4.3872968586754084e-20,0.10479343952372393
2239,5.711387133629397e-33,0.02708517756794519,0.9729148224320548
